t	x	y	theta	v	omega	v	omega
7.379	2.9246	1.50004	0.911064	0.499987	0.0200114	0.5	0.0385298
7.398	2.93073	1.50794	0.911469	0.500044	0.0208091	0.5	0.0440145
7.419	2.93685	1.51584	0.911902	0.499966	0.0240528	0.5	0.0440145
7.439	2.94297	1.52375	0.912398	0.499978	0.0265732	0.5	0.0440145
7.46	2.94939	1.53206	0.912953	0.500051	0.02618	0.5	0.0440145
7.479	2.95551	1.53997	0.913479	0.500003	0.0265201	0.5	0.0440145
7.5	2.96161	1.54789	0.914006	0.499951	0.0259555	0.5	0.0440145
7.521	2.96802	1.55621	0.914551	0.500009	0.02598	0.5	0.0440145
7.541	2.97412	1.56413	0.915075	0.500076	0.0264763	0.5	0.0440145
7.562	2.98052	1.57246	0.915629	0.499906	0.026355	0.5	0.0440145
7.582	2.98661	1.58039	0.916149	0.499989	0.0254906	0.5	0.0493897
7.601	2.9927	1.58832	0.916666	0.500079	0.026326	0.5	0.0493897
7.621	2.99878	1.59626	0.91723	0.49993	0.0304915	0.5	0.0493897
7.643	3.00516	1.6046	0.917884	0.499968	0.0318465	0.5	0.0493897
7.662	3.01124	1.61254	0.918519	0.500116	0.0316423	0.5	0.0493897
7.683	3.0173	1.62049	0.919153	0.499977	0.0317253	0.5	0.0493897
7.704	3.02367	1.62884	0.919819	0.499924	0.0317224	0.5	0.0493897
7.724	3.02973	1.6368	0.920452	0.500138	0.0316389	0.5	0.0493897
7.744	3.03578	1.64476	0.921085	0.499975	0.0316085	0.5	0.0493897
7.765	3.04213	1.65312	0.92175	0.49992	0.0317059	0.5	0.0493897
7.785	3.04817	1.66109	0.922383	0.500116	0.0316666	0.5	0.0507668
7.805	3.05421	1.66906	0.923016	0.500047	0.0315865	0.5	0.0507668
7.826	3.06054	1.67744	0.923722	0.499901	0.0348941	0.5	0.0507668
7.846	3.06657	1.68542	0.924463	0.500077	0.0382418	0.5	0.0507668
7.865	3.07259	1.6934	0.925212	0.500046	0.0369833	0.5	0.0507668
7.887	3.0789	1.70179	0.925986	0.49992	0.0368303	0.5	0.0507668
7.907	3.08491	1.70979	0.926722	0.499998	0.0367795	0.5	0.0507668
7.927	3.09091	1.71779	0.927465	0.500074	0.0372939	0.5	0.0507668
7.947	3.09691	1.72579	0.928204	0.499953	0.0368051	0.5	0.0507668
7.968	3.1032	1.7342	0.928974	0.499984	0.0365867	0.5	0.0507668
7.988	3.10918	1.74221	0.92972	0.500035	0.0376208	0.5	0.0450915
8.008	3.11516	1.75023	0.930461	0.499993	0.0368844	0.5	0.0450915
8.029	3.12143	1.75865	0.931248	0.49997	0.0376673	0.5	0.0450915
8.049	3.12739	1.76667	0.932023	0.500015	0.0389787	0.5	0.0450915
8.069	3.13335	1.77471	0.932795	0.50004	0.0385052	0.5	0.0450915
8.09	3.1396	1.78314	0.933597	0.499962	0.0381133	0.5	0.0450915
8.11	3.14555	1.79118	0.934371	0.499997	0.0388821	0.5	0.0450915
8.131	3.15179	1.79963	0.935187	0.500053	0.0388963	0.5	0.0450915
8.152	3.15802	1.80808	0.935988	0.500009	0.0379252	0.5	0.0450915
8.172	3.16394	1.81613	0.936754	0.499953	0.0383685	0.5	0.0450915
8.192	3.17016	1.8246	0.93757	0.500073	0.038896	0.5	0.0395795
8.213	3.17608	1.83266	0.938333	0.500009	0.0381205	0.5	0.0395795
8.234	3.18228	1.84113	0.939077	0.499934	0.0351209	0.5	0.0395795
8.254	3.18818	1.8492	0.93972	0.500033	0.0321699	0.5	0.0395795
8.274	3.19408	1.85728	0.940382	0.500062	0.0330766	0.5	0.0395795
8.295	3.20027	1.86576	0.941058	0.499915	0.0329112	0.5	0.0395795
8.315	3.20615	1.87385	0.941716	0.500047	0.0328863	0.5	0.0395795
8.334	3.21203	1.88193	0.942373	0.500078	0.0323015	0.5	0.0395795
8.356	3.2182	1.89043	0.943052	0.499886	0.0327634	0.5	0.0395795
8.376	3.22437	1.89893	0.94374	0.500076	0.0328332	0.5	0.0349681
8.397	3.23023	1.90703	0.944397	0.500048	0.0328089	0.5	0.0349681
8.418	3.23639	1.91554	0.945071	0.499893	0.0279582	0.5	0.0349681
8.438	3.24253	1.92405	0.945652	0.500037	0.0265955	0.5	0.0349681
8.459	3.24838	1.93216	0.946188	0.500087	0.0273842	0.5	0.0349681
8.48	3.25452	1.94068	0.946762	0.499894	0.0272289	0.5	0.0349681
8.499	3.26065	1.9492	0.947333	0.500059	0.0271894	0.5	0.0349681
8.521	3.26649	1.95732	0.947877	0.50005	0.0271741	0.5	0.0349681
8.541	3.27261	1.96585	0.948449	0.499902	0.0273306	0.5	0.0349681
8.563	3.27873	1.97438	0.949021	0.500083	0.0271567	0.5	0.0349681
8.583	3.28456	1.98251	0.949564	0.500045	0.0270466	0.5	0.0292916
8.603	3.29066	1.99105	0.950136	0.499891	0.0276271	0.5	0.0292916
8.625	3.29677	1.9996	0.950679	0.500091	0.0223121	0.5	0.0292916
8.644	3.30258	2.00774	0.951122	0.50001	0.0218589	0.5	0.0292916
8.666	3.30867	2.01629	0.95159	0.499924	0.0229221	0.5	0.0292916
8.687	3.31477	2.02484	0.952071	0.500056	0.022886	0.5	0.0292916
8.707	3.32056	2.03299	0.952522	0.50003	0.0222064	0.5	0.0292916
8.728	3.32665	2.04154	0.952988	0.499927	0.022191	0.5	0.0292916
8.748	3.33244	2.0497	0.953444	0.500047	0.0232493	0.5	0.0292916
8.768	3.33823	2.05785	0.953898	0.500011	0.0222651	0.5	0.0292916
8.788	3.34401	2.06601	0.954341	0.499937	0.0220896	0.5	0.0235882
8.809	3.35008	2.07458	0.954818	0.500054	0.0231532	0.5	0.0235882
8.83	3.35614	2.08315	0.955223	0.500012	0.0169524	0.5	0.0235882
8.85	3.36192	2.09131	0.955548	0.499995	0.0158313	0.5	0.0235882
8.871	3.36798	2.09989	0.955902	0.499991	0.0173548	0.5	0.0235882
8.89	3.37374	2.10806	0.956249	0.499974	0.0173615	0.5	0.0235882
8.911	3.37951	2.11623	0.956582	0.500066	0.016369	0.5	0.0235882
8.931	3.38527	2.1244	0.956919	0.500014	0.0170601	0.5	0.0235882
8.952	3.39132	2.13299	0.957282	0.499945	0.0173351	0.5	0.0235882
8.972	3.39707	2.14117	0.957617	0.500075	0.0165323	0.5	0.0235882
8.992	3.40283	2.14934	0.957954	0.499998	0.0169708	0.5	0.0181035
9.013	3.40886	2.15793	0.958313	0.499928	0.0171209	0.5	0.0181035
9.034	3.4149	2.16653	0.958587	0.500121	0.0118052	0.5	0.0181035
9.053	3.42064	2.17471	0.958803	0.499994	0.0105243	0.5	0.0181035
9.074	3.42668	2.18331	0.95904	0.49992	0.0115172	0.5	0.0181035
9.095	3.43242	2.19149	0.959267	0.500119	0.0113492	0.5	0.0181035
9.114	3.43816	2.19968	0.95949	0.500049	0.0110943	0.5	0.0181035
9.136	3.44418	2.20828	0.959726	0.4999	0.011251	0.5	0.0181035
9.156	3.44992	2.21647	0.959951	0.500082	0.0112984	0.5	0.0181035
9.175	3.45566	2.22466	0.960174	0.500039	0.0111277	0.5	0.0128922
9.196	3.46167	2.23327	0.960411	0.499902	0.0112633	0.5	0.0128922
9.217	3.46769	2.24187	0.960645	0.500066	0.0111359	0.5	0.0128922
9.238	3.47342	2.25007	0.960759	0.500057	0.00544349	0.5	0.0128922
9.259	3.47944	2.25867	0.960874	0.49991	0.00546653	0.5	0.0128922
9.279	3.48602	2.2681	0.961004	0.500094	0.00559862	0.5	0.0128922
9.302	3.49175	2.2763	0.961116	0.499981	0.0061653	0.5	0.0128922
9.323	3.49776	2.28491	0.961244	0.499937	0.00558432	0.5	0.0128922
9.343	3.50349	2.29311	0.961355	0.500072	0.00545584	0.5	0.0128922
9.363	3.50921	2.30131	0.961466	0.5	0.00604028	0.5	0.0128922
9.384	3.51522	2.30992	0.961592	0.49995	0.00601918	0.5	0.0128922
9.402	3.52094	2.31812	0.96171	0.500056	0.00543716	0.5	0.00658994
9.424	3.52666	2.32632	0.9618	0.500014	0.000551874	0.5	0.00658994
9.445	3.53267	2.33493	0.961812	0.499944	0.000644772	0.5	0.00658994
9.465	3.53839	2.34314	0.961823	0.500028	0.000285002	0.5	0.00658994
9.485	3.54411	2.35134	0.961827	0.500005	7.93479e-05	0.5	0.00658994
9.506	3.55011	2.35995	0.961835	0.499963	0.00102149	0.5	0.00658994
9.526	3.55583	2.36815	0.961851	0.500015	0.000194517	0.5	0.00658994
9.546	3.56184	2.37677	0.961853	0.499965	-6.89995e-05	0.5	0.00658994
9.566	3.56756	2.38497	0.961859	0.500041	0.000888879	0.5	0.00219716
9.587	3.57357	2.39358	0.961877	0.499977	0.000875745	0.5	0.00219716
9.609	3.57957	2.40219	0.961889	0.499979	0.0001966	0.5	0.00219716
9.629	3.58529	2.4104	0.961837	0.500061	-0.0061052	0.5	0.00219716
9.649	3.59101	2.4186	0.961717	0.499974	-0.00582823	0.5	0.00219716
9.67	3.59702	2.42721	0.961594	0.499942	-0.00586768	0.5	0.00219716
9.689	3.60274	2.43541	0.961478	0.500135	-0.0057821	0.5	0.00219716
9.71	3.60847	2.44361	0.961364	0.499965	-0.00557875	0.5	0.00219716
9.731	3.61448	2.45222	0.961246	0.499935	-0.00564416	0.5	0.00219716
9.751	3.6202	2.46042	0.961129	0.500058	-0.00601032	0.5	0.00219716
9.771	3.62593	2.46862	0.961013	0.500051	-0.00562691	0.5	0.00219716
9.792	3.63194	2.47722	0.960894	0.499887	-0.0057622	0.5	0.00290674
9.813	3.63796	2.48583	0.960768	0.500094	-0.00613318	0.5	0.00290674
9.833	3.64369	2.49403	0.960591	0.500086	-0.0103157	0.5	0.00290674
9.854	3.6497	2.50263	0.960371	0.499886	-0.0105232	0.5	0.00290674
9.874	3.65544	2.51082	0.960166	0.500065	-0.0101007	0.5	0.00290674
9.894	3.66117	2.51902	0.95997	0.500069	-0.00970589	0.5	0.00290674
9.915	3.6672	2.52762	0.959758	0.499895	-0.0102265	0.5	0.00290674
9.936	3.67322	2.53622	0.959542	0.500057	-0.0103117	0.5	0.00290674
9.956	3.67896	2.54441	0.959344	0.500077	-0.00979326	0.5	0.00290674
9.977	3.68499	2.553	0.959133	0.499923	-0.0100907	0.5	0.00290674
9.997	3.69102	2.5616	0.958914	0.500023	-0.0104959	0.5	0.00594436
10.018	3.69676	2.56978	0.958705	0.500049	-0.0104261	0.5	0.00594436
10.038	3.70251	2.57797	0.958518	0.499912	-0.00922628	0.5	0.00594436
10.059	3.70855	2.58656	0.958317	0.500025	-0.00963688	0.5	0.00594436
10.079	3.7143	2.59474	0.958121	0.5	-0.00979649	0.5	0.00594436
10.099	3.72005	2.60292	0.957941	0.499991	-0.00898835	0.5	0.00594436
10.12	3.72609	2.61151	0.95774	0.500006	-0.00958281	0.5	0.00594436
10.14	3.73184	2.61969	0.957543	0.499988	-0.00985918	0.5	0.00594436
10.158	3.7376	2.62787	0.957361	0.499985	-0.00908578	0.5	0.00594436
10.181	3.74364	2.63645	0.957171	0.500015	-0.00991149	0.5	0.00594436
10.2	3.74969	2.64503	0.956964	0.499968	-0.00935836	0.5	0.00901093
10.222	3.75545	2.65321	0.956784	0.500065	-0.00592064	0.5	0.00901093
10.242	3.76121	2.66138	0.956664	0.499994	-0.00658085	0.5	0.00901093
10.262	3.76726	2.66996	0.956526	0.499936	-0.00647858	0.5	0.00901093
10.283	3.77332	2.67854	0.956391	0.500064	-0.00621211	0.5	0.00901093
10.304	3.77908	2.68671	0.956267	0.500052	-0.00615367	0.5	0.00901093
10.324	3.78514	2.69529	0.956136	0.499921	-0.00661113	0.5	0.00901093
10.345	3.7909	2.70346	0.956005	0.500053	-0.00628298	0.5	0.00901093
10.365	3.79667	2.71163	0.955879	0.500084	-0.00635419	0.5	0.00901093
10.385	3.80273	2.72021	0.955743	0.499887	-0.00683454	0.5	0.0117581
10.406	3.80879	2.72878	0.955602	0.500056	-0.00639686	0.5	0.0117581
10.427	3.81456	2.73695	0.955498	0.500079	-0.00298281	0.5	0.0117581
10.448	3.82062	2.74552	0.955434	0.49989	-0.00315445	0.5	0.0117581
10.468	3.82639	2.75369	0.955369	0.50001	-0.0034247	0.5	0.0117581
10.488	3.83217	2.76185	0.955301	0.500073	-0.00336465	0.5	0.0117581
10.508	3.83794	2.77002	0.955234	0.499925	-0.00340707	0.5	0.0117581
10.529	3.844	2.77859	0.955164	0.499967	-0.00321566	0.5	0.0117581
10.549	3.84978	2.78675	0.955098	0.500124	-0.00343014	0.5	0.0117581
10.569	3.85556	2.79492	0.955028	0.499958	-0.00353176	0.5	0.0117581
10.59	3.86162	2.80349	0.95496	0.499944	-0.0028717	0.5	0.014607
10.61	3.8674	2.81165	0.954898	0.500139	-0.00343814	0.5	0.014607
10.63	3.87317	2.81981	0.954855	0.499995	-0.000477249	0.5	0.014607
10.651	3.87924	2.82838	0.954847	0.499944	-0.000306342	0.5	0.014607
10.671	3.88502	2.83655	0.95484	0.500064	-0.000396922	0.5	0.014607
10.691	3.89079	2.84471	0.954827	0.500012	-0.000869931	0.5	0.014607
10.711	3.89657	2.85287	0.954809	0.499946	-0.000965286	0.5	0.014607
10.732	3.90264	2.86144	0.954799	0.500053	-4.37195e-05	0.5	0.014607
10.752	3.90842	2.8696	0.95479	0.500002	-0.000781633	0.5	0.014607
10.772	3.91419	2.87776	0.954771	0.499946	-0.00111593	0.5	0.014607
10.793	3.92026	2.88633	0.954759	0.500034	-0.00015239	0.5	0.0177463
10.814	3.92633	2.8949	0.95475	0.499998	-0.000545797	0.5	0.0177463
10.833	3.93211	2.90307	0.954774	0.499993	0.00208652	0.5	0.0177463
10.854	3.93788	2.91123	0.954821	0.500014	0.00254443	0.5	0.0177463
10.874	3.94395	2.9198	0.954876	0.499951	0.00263787	0.5	0.0177463
10.895	3.94973	2.92796	0.954917	0.50007	0.00179629	0.5	0.0177463
10.914	3.9555	2.93612	0.954959	0.500029	0.0022501	0.5	0.0177463
10.936	3.96157	2.9447	0.955012	0.499927	0.00263412	0.5	0.0177463
10.957	3.96763	2.95327	0.955065	0.500067	0.00245813	0.5	0.0177463
10.977	3.97341	2.96143	0.955107	0.499998	0.00201219	0.5	0.0177463
10.998	3.97947	2.97	0.955156	0.499911	0.00242229	0.5	0.0205514
11.019	3.98554	2.97857	0.955207	0.500133	0.00239851	0.5	0.0205514
11.039	3.99131	2.98674	0.955307	0.499993	0.00532403	0.5	0.0205514
11.06	3.99737	2.99531	0.955424	0.499919	0.00559057	0.5	0.0205514
11.079	4.00314	3.00348	0.955533	0.500092	0.00545132	0.5	0.0205514
11.1	4.00892	3.01165	0.955634	0.500037	0.00497221	0.5	0.0205514
11.121	4.01497	3.02022	0.955747	0.4999	0.00545698	0.5	0.0205514
11.142	4.02103	3.0288	0.955859	0.500117	0.00531987	0.5	0.0205514
11.162	4.0268	3.03697	0.955966	0.499981	0.00532422	0.5	0.0205514
11.183	4.03286	3.04554	0.95608	0.499921	0.00529352	0.5	0.0231381
11.203	4.03862	3.05371	0.956186	0.50007	0.00537821	0.5	0.0231381
11.223	4.04439	3.06188	0.956297	0.500034	0.00913143	0.5	0.0231381
11.244	4.05044	3.07046	0.956487	0.499922	0.00819824	0.5	0.0231381
11.264	4.05621	3.07863	0.95665	0.500001	0.00788886	0.5	0.0231381
11.284	4.06197	3.08681	0.956809	0.500075	0.00846899	0.5	0.0231381
11.303	4.06773	3.09498	0.956979	0.499945	0.00843382	0.5	0.0231381
11.324	4.07378	3.10357	0.957154	0.499997	0.00793765	0.5	0.0231381
11.342	4.07953	3.11174	0.957313	0.500037	0.00782458	0.5	0.0231381
11.363	4.08529	3.11992	0.957472	0.499981	0.00875681	0.5	0.0231381
11.386	4.09133	3.12851	0.957653	0.499979	0.00802468	0.5	0.0231381
11.406	4.09709	3.13668	0.957812	0.50002	0.00772074	0.5	0.0265095
11.425	4.10284	3.14486	0.957982	0.499996	0.0114121	0.5	0.0265095
11.447	4.10888	3.15345	0.95822	0.49999	0.011061	0.5	0.0265095
11.467	4.11463	3.16164	0.958437	0.499997	0.0102067	0.5	0.0265095
11.486	4.12037	3.16982	0.958645	0.500012	0.011033	0.5	0.0265095
11.507	4.12612	3.178	0.958866	0.499975	0.011217	0.5	0.0265095
11.527	4.13186	3.18619	0.959087	0.499989	0.010396	0.5	0.0265095
11.548	4.13789	3.19479	0.959307	0.500003	0.0108136	0.5	0.0265095
11.567	4.14363	3.20298	0.959525	0.500033	0.0110891	0.5	0.0265095
11.588	4.14937	3.21117	0.959745	0.499968	0.0106942	0.5	0.0258726
11.609	4.15539	3.21977	0.959968	0.499961	0.0105652	0.5	0.0258726
11.629	4.16113	3.22796	0.960208	0.500114	0.0146374	0.5	0.0258726
11.649	4.16686	3.23615	0.9605	0.499997	0.0144938	0.5	0.0258726
11.67	4.17288	3.24476	0.960796	0.499937	0.013492	0.5	0.0258726
11.69	4.17861	3.25295	0.961072	0.500112	0.0142018	0.5	0.0258726
11.71	4.18433	3.26115	0.961356	0.50003	0.0142443	0.5	0.0258726
11.731	4.19034	3.26976	0.961655	0.499896	0.0141976	0.5	0.0258726
11.752	4.19635	3.27838	0.961953	0.500139	0.0141587	0.5	0.0258726
11.772	4.20206	3.28658	0.962236	0.499952	0.0142011	0.5	0.0258726
11.793	4.20807	3.2952	0.962534	0.499935	0.0141722	0.5	0.0258726
11.813	4.21378	3.3034	0.962817	0.500055	0.0141216	0.5	0.0226167
11.833	4.21949	3.31161	0.963092	0.500051	0.0134463	0.5	0.0226167
11.854	4.22548	3.32023	0.963373	0.499904	0.0133546	0.5	0.0226167
11.875	4.23148	3.32886	0.963659	0.500084	0.0137909	0.5	0.0226167
11.895	4.23718	3.33707	0.963932	0.500037	0.0135482	0.5	0.0226167
11.916	4.24317	3.3457	0.964212	0.499893	0.0132226	0.5	0.0226167
11.937	4.24915	3.35432	0.964492	0.500093	0.0133823	0.5	0.0226167
11.957	4.25485	3.36254	0.964766	0.500002	0.0137854	0.5	0.0226167
11.978	4.26083	3.37117	0.965046	0.499926	0.0132056	0.5	0.0226167
11.999	4.26681	3.3798	0.965324	0.500052	0.013246	0.5	0.0198405
12.019	4.2725	3.38803	0.965602	0.500042	0.0140257	0.5	0.0198405
12.04	4.27847	3.39666	0.96582	0.499933	0.009766	0.5	0.0198405
12.06	4.28416	3.40489	0.966015	0.500044	0.00976116	0.5	0.0198405
12.08	4.28984	3.41312	0.966227	0.499995	0.0106858	0.5	0.0198405
12.101	4.29581	3.42176	0.966446	0.499984	0.0103872	0.5	0.0198405
12.121	4.30149	3.42998	0.966643	0.500024	0.00983905	0.5	0.0198405
12.141	4.30717	3.43822	0.966851	0.49997	0.010422	0.5	0.0198405
12.161	4.31285	3.44645	0.967065	0.50002	0.0106878	0.5	0.0198405
12.182	4.31881	3.45509	0.967275	0.500008	0.00996198	0.5	0.0198405
12.201	4.32448	3.46332	0.967478	0.499956	0.0101902	0.5	0.0168465
12.223	4.33044	3.47197	0.967697	0.50004	0.00736687	0.5	0.0168465
12.241	4.33611	3.48021	0.967844	0.500023	0.00674633	0.5	0.0168465
12.262	4.34291	3.49009	0.968011	0.500019	0.00775037	0.5	0.0168465
12.283	4.34858	3.49833	0.968166	0.500099	0.00767976	0.5	0.0168465
12.308	4.35453	3.50698	0.968325	0.499911	0.00723125	0.5	0.0168465
12.329	4.36048	3.51563	0.968479	0.500047	0.00768348	0.5	0.0168465
12.349	4.36615	3.52387	0.968632	0.500048	0.00756223	0.5	0.0168465
12.369	4.37181	3.53212	0.96878	0.499905	0.00696598	0.5	0.0168465
12.389	4.37776	3.54077	0.96893	0.500005	0.00754941	0.5	0.0140415
12.41	4.38342	3.54901	0.969081	0.500142	0.00751317	0.5	0.0140415
12.431	4.38936	3.55767	0.969215	0.499865	0.00410564	0.5	0.0140415
12.452	4.3953	3.56633	0.969303	0.500045	0.00438217	0.5	0.0140415
12.472	4.40096	3.57457	0.969392	0.50007	0.0045114	0.5	0.0140415
12.492	4.4069	3.58323	0.969487	0.499897	0.0044716	0.5	0.0140415
12.514	4.41284	3.59189	0.969582	0.500033	0.00459377	0.5	0.0140415
12.534	4.4185	3.60013	0.969672	0.50011	0.00442789	0.5	0.0140415
12.555	4.42444	3.60879	0.969764	0.499907	0.00433169	0.5	0.0140415
12.576	4.43037	3.61745	0.969861	0.500027	0.00487164	0.5	0.0140415
12.595	4.43603	3.6257	0.969954	0.500069	0.00446601	0.5	0.0112509
12.616	4.44168	3.63395	0.970033	0.49994	0.00349885	0.5	0.0112509
12.637	4.44762	3.64261	0.970081	0.500001	0.00141111	0.5	0.0112509
12.657	4.45327	3.65086	0.970115	0.500037	0.00190345	0.5	0.0112509
12.677	4.45892	3.65911	0.970147	0.499981	0.00132992	0.5	0.0112509
12.698	4.46485	3.66777	0.970181	0.49998	0.00184032	0.5	0.0112509
12.718	4.47051	3.67602	0.970222	0.50002	0.00218038	0.5	0.0112509
12.737	4.47616	3.68427	0.970256	0.499988	0.00131498	0.5	0.0112509
12.759	4.48209	3.69294	0.970283	0.499991	0.00131019	0.5	0.0112509
12.779	4.48774	3.70119	0.97032	0.499997	0.00212525	0.5	0.00853284
12.799	4.49339	3.70944	0.970354	0.500013	0.00149082	0.5	0.00853284
12.819	4.49904	3.71769	0.970373	0.499975	0.000678105	0.5	0.00853284
12.834	4.50469	3.72594	0.970363	0.49999	-0.00116423	0.5	0.00853284
12.86	4.51062	3.7346	0.970343	0.500004	-0.000857887	0.5	0.00853284
12.88	4.51627	3.74286	0.970315	0.500077	-0.00162067	0.5	0.00853284
12.901	4.52221	3.75152	0.97029	0.499932	-0.00101844	0.5	0.00853284
12.922	4.52814	3.76018	0.970273	0.500002	-0.000772856	0.5	0.00853284
12.942	4.53379	3.76843	0.970247	0.50008	-0.00137858	0.5	0.00853284
12.962	4.53944	3.77668	0.970223	0.499941	-0.00119018	0.5	0.00853284
12.983	4.54538	3.78534	0.970203	0.499985	-0.000888196	0.5	0.00549538
13.003	4.55103	3.79359	0.970183	0.500141	-0.0010236	0.5	0.00549538
13.024	4.55696	3.80226	0.970142	0.499894	-0.00212029	0.5	0.00549538
13.045	4.5629	3.81092	0.970059	0.499989	-0.0041385	0.5	0.00549538
13.065	4.56855	3.81917	0.969982	0.500109	-0.0038415	0.5	0.00549538
13.085	4.5742	3.82742	0.969899	0.499964	-0.0041518	0.5	0.00549538
13.106	4.58014	3.83608	0.969819	0.499939	-0.00380693	0.5	0.00549538
13.126	4.58579	3.84432	0.969739	0.500107	-0.00396584	0.5	0.00549538
13.146	4.59145	3.85257	0.969663	0.50001	-0.00382868	0.5	0.00549538
13.167	4.59739	3.86123	0.969585	0.499905	-0.00390388	0.5	0.00549538
13.186	4.60304	3.86948	0.969507	0.500077	-0.00397634	0.5	0.00255976
13.207	4.6087	3.87772	0.969428	0.500088	-0.00367213	0.5	0.00255976
13.228	4.61464	3.88638	0.969343	0.499893	-0.00736958	0.5	0.00255976
13.246	4.6203	3.89462	0.969196	0.500051	-0.00725716	0.5	0.00255976
13.268	4.62596	3.90287	0.969052	0.500028	-0.00662274	0.5	0.00255976
13.289	4.63191	3.91152	0.968913	0.499956	-0.00662509	0.5	0.00255976
13.309	4.63757	3.91977	0.968779	0.499977	-0.00715195	0.5	0.00255976
13.33	4.64352	3.92842	0.968629	0.500028	-0.00718523	0.5	0.00255976
13.35	4.64918	3.93666	0.968488	0.499959	-0.00638063	0.5	0.00255976
13.37	4.65485	3.9449	0.968358	0.499979	-0.00701036	0.5	0.00255976
13.391	4.6608	3.95355	0.968209	0.499981	-0.00734605	0.5	0.00330889
13.411	4.66675	3.9622	0.968058	0.50003	-0.00690351	0.5	0.00330889
13.431	4.67299	3.97126	0.967879	0.499999	-0.0101751	0.5	0.00330889
13.455	4.67894	3.97991	0.967664	0.499995	-0.0103218	0.5	0.00330889
13.475	4.68461	3.98815	0.967464	0.500013	-0.00960845	0.5	0.00330889
13.495	4.69029	3.99638	0.967274	0.500014	-0.00943521	0.5	0.00330889
13.516	4.69625	4.00502	0.967068	0.499967	-0.0101845	0.5	0.00330889
13.536	4.70193	4.01326	0.966868	0.500076	-0.00980841	0.5	0.00330889
13.556	4.70761	4.02149	0.966674	0.499967	-0.0095957	0.5	0.00330889
13.576	4.71357	4.03013	0.966472	0.49994	-0.00964618	0.5	0.00665078
13.598	4.71954	4.03877	0.966266	0.500071	-0.00997611	0.5	0.00665078
13.618	4.72522	4.04699	0.966071	0.49997	-0.0095618	0.5	0.00665078
13.639	4.73119	4.05563	0.965879	0.499918	-0.00886548	0.5	0.00665078
13.659	4.73716	4.06427	0.965684	0.500153	-0.0095114	0.5	0.00665078
13.68	4.74285	4.07249	0.965501	0.499989	-0.00901789	0.5	0.00665078
13.7	4.74883	4.08113	0.965311	0.499934	-0.00902252	0.5	0.00665078
13.72	4.75452	4.08935	0.965131	0.500119	-0.00903379	0.5	0.00665078
13.741	4.76022	4.09757	0.964949	0.5	-0.00909813	0.5	0.00665078
13.762	4.7662	4.1062	0.964759	0.499913	-0.00904954	0.5	0.00665078
13.782	4.77189	4.11442	0.964575	0.500044	-0.00919759	0.5	0.0101086
13.801	4.77788	4.12305	0.964388	0.500022	-0.00887857	0.5	0.0101086
13.823	4.78358	4.13126	0.96421	0.49989	-0.00891644	0.5	0.0101086
13.842	4.78956	4.13989	0.964082	0.500051	-0.00538534	0.5	0.0101086
13.864	4.79526	4.1481	0.963978	0.500067	-0.00521085	0.5	0.0101086
13.884	4.80097	4.15632	0.963863	0.499918	-0.00579798	0.5	0.0101086
13.905	4.80696	4.16494	0.96374	0.500038	-0.00590455	0.5	0.0101086
13.925	4.81266	4.17316	0.963629	0.500063	-0.00550866	0.5	0.0101086
13.946	4.81865	4.18178	0.963513	0.499939	-0.00549958	0.5	0.0101086
13.967	4.82464	4.1904	0.963389	0.50004	-0.00596226	0.5	0.0101086
13.987	4.83035	4.19861	0.963265	0.500032	-0.00615564	0.5	0.0101086
14.008	4.83635	4.20723	0.963157	0.499942	-0.00510074	0.5	0.0135993
14.027	4.84206	4.21544	0.963057	0.500037	-0.00218361	0.5	0.0135993
14.047	4.84777	4.22365	0.963014	0.499982	-0.00192684	0.5	0.0135993
14.067	4.85376	4.23227	0.962974	0.500025	-0.00182098	0.5	0.0135993
14.089	4.85947	4.24048	0.962935	0.500019	-0.00277527	0.5	0.0135993
14.109	4.86519	4.24869	0.962881	0.499945	-0.00206701	0.5	0.0135993
14.128	4.8709	4.2569	0.96284	0.50002	-0.0018829	0.5	0.0135993
14.148	4.87747	4.26634	0.962794	0.499984	-0.00254219	0.5	0.0135993
14.173	4.88346	4.27495	0.962742	0.499958	-0.00234069	0.5	0.0135993
14.193	4.88918	4.28316	0.962697	0.500103	-0.00199165	0.5	0.0135993
14.213	4.89489	4.29137	0.962663	0.499959	-0.000971562	0.5	0.016958
14.233	4.90089	4.29999	0.962661	0.49995	0.00163553	0.5	0.016958
14.253	4.9066	4.30819	0.962692	0.500104	0.00132716	0.5	0.016958
14.273	4.91232	4.3164	0.962719	0.500008	0.00138921	0.5	0.016958
14.295	4.91831	4.32502	0.962744	0.49991	0.000913599	0.5	0.016958
14.315	4.92403	4.33323	0.962765	0.500069	0.00124865	0.5	0.016958
14.334	4.92974	4.34144	0.96279	0.500028	0.00131901	0.5	0.016958
14.356	4.93574	4.35005	0.962817	0.499896	0.00120865	0.5	0.016958
14.377	4.94173	4.35867	0.962843	0.500067	0.00129144	0.5	0.016958
14.397	4.94745	4.36688	0.962868	0.500052	0.00121947	0.5	0.020218
14.418	4.95344	4.3755	0.962898	0.499886	0.00161136	0.5	0.020218
14.439	4.95944	4.38412	0.962981	0.50007	0.00566633	0.5	0.020218
14.458	4.96515	4.39233	0.963081	0.500075	0.00457233	0.5	0.020218
