t	x	y	theta	v	omega	v	omega
7.499	2.46814	2.41023	0.805679	0.499891	0.109915	0.5	0.0656239
7.52	2.4754	2.41781	0.807988	0.499994	0.109914	0.5	0.0656239
7.54	2.4823	2.42505	0.810186	0.500203	0.109827	0.5	0.0656239
7.561	2.48953	2.43266	0.812493	0.499884	0.110077	0.5	0.0656239
7.582	2.49675	2.44029	0.814803	0.500044	0.1098	0.5	-0.0679799
7.602	2.5036	2.44758	0.816721	0.499951	0.0634276	0.5	-0.0679799
7.621	2.51078	2.45523	0.817932	0.499916	0.0461922	0.5	-0.0679799
7.642	2.51762	2.46253	0.818914	0.499973	0.0544268	0.5	-0.0679799
7.661	2.52444	2.46984	0.819995	0.500108	0.053376	0.5	-0.0679799
7.681	2.53126	2.47716	0.821059	0.499908	0.0528391	0.5	-0.0679799
7.704	2.53841	2.48485	0.822174	0.499968	0.0535317	0.5	-0.0679799
7.724	2.54521	2.49217	0.823241	0.500061	0.0530744	0.5	-0.0679799
7.744	2.55201	2.49951	0.824301	0.499992	0.0528837	0.5	-0.0679799
7.764	2.55914	2.50722	0.82542	0.499956	0.0538489	0.5	-0.114848
7.783	2.56591	2.51458	0.826491	0.500037	0.0531532	0.5	-0.114848
7.805	2.57302	2.5223	0.826442	0.499902	-0.063291	0.5	-0.114848
7.823	2.5798	2.52965	0.824846	0.500005	-0.0963673	0.5	-0.114848
7.847	2.58694	2.53736	0.823032	0.500013	-0.077325	0.5	-0.114848
7.868	2.59408	2.54505	0.82138	0.499989	-0.0796045	0.5	-0.114848
7.887	2.6009	2.55236	0.819772	0.499971	-0.0809587	0.5	-0.114848
7.909	2.60807	2.56003	0.818085	0.499989	-0.0799685	0.5	-0.114848
7.928	2.61491	2.56733	0.816479	0.500015	-0.0804398	0.5	-0.114848
7.949	2.62211	2.57497	0.814786	0.500011	-0.080697	0.5	-0.114848
7.97	2.62898	2.58224	0.813181	0.500001	-0.080065	0.5	-0.114848
7.988	2.63654	2.59023	0.811421	0.500026	-0.0800244	0.5	-0.0892347
8.013	2.64378	2.59784	0.809036	0.500048	-0.121465	0.5	-0.0892347
8.034	2.65104	2.60542	0.80628	0.499921	-0.132836	0.5	-0.0892347
8.055	2.65831	2.61299	0.803621	0.500112	-0.125966	0.5	-0.0892347
8.075	2.66526	2.62018	0.80108	0.500049	-0.127099	0.5	-0.0892347
8.096	2.67258	2.62771	0.798403	0.49991	-0.127493	0.5	-0.0892347
8.116	2.67957	2.63487	0.795861	0.50005	-0.127089	0.5	-0.0892347
8.135	2.68657	2.642	0.793319	0.500114	-0.127063	0.5	-0.0892347
8.157	2.69395	2.64948	0.790647	0.499904	-0.127301	0.5	-0.0892347
8.178	2.70134	2.65693	0.787976	0.500053	-0.127146	0.5	-0.0254288
8.198	2.7084	2.66401	0.785434	0.500171	-0.127095	0.5	-0.0254288
8.218	2.71548	2.67108	0.783171	0.499934	-0.11318	0.5	-0.0254288
8.239	2.72293	2.67848	0.781117	0.499988	-0.101842	0.5	-0.0254288
8.259	2.73004	2.68551	0.77908	0.500133	-0.1018	0.5	-0.0254288
8.279	2.73716	2.69253	0.777045	0.500008	-0.101546	0.5	-0.0254288
8.3	2.74466	2.69989	0.774912	0.499933	-0.101541	0.5	-0.0254288
8.32	2.75181	2.70688	0.772881	0.500111	-0.101709	0.5	-0.0254288
8.34	2.75897	2.71385	0.770848	0.499971	-0.101387	0.5	-0.0254288
8.36	2.76651	2.72116	0.768718	0.499903	-0.101536	0.5	0.104061
8.382	2.77407	2.72845	0.766585	0.500066	-0.101766	0.5	0.104061
8.402	2.78128	2.73538	0.764798	0.500155	-0.0396319	0.5	0.104061
8.423	2.78886	2.74265	0.764009	0.499898	-0.0310348	0.5	0.104061
8.444	2.79644	2.74991	0.763307	0.500062	-0.0393484	0.5	0.104061
8.464	2.80367	2.75682	0.762523	0.500039	-0.0381302	0.5	0.104061
8.485	2.81126	2.76407	0.761725	0.499905	-0.0374638	0.5	0.104061
8.506	2.81886	2.77131	0.760935	0.500067	-0.0380258	0.5	0.104061
8.526	2.82611	2.77821	0.760173	0.500023	-0.0382242	0.5	0.104061
8.547	2.83372	2.78544	0.759377	0.499964	-0.0372517	0.5	0.104061
8.568	2.84134	2.79267	0.758589	0.500079	-0.0379698	0.5	0.146062
8.586	2.8486	2.79954	0.757829	0.50003	-0.0381611	0.5	0.146062
8.608	2.85587	2.80642	0.758016	0.5	0.0976611	0.5	0.146062
8.629	2.86348	2.81364	0.760101	0.500096	0.101857	0.5	0.146062
8.649	2.87072	2.82054	0.762042	0.499977	0.0881809	0.5	0.146062
8.669	2.87795	2.82745	0.763823	0.500008	0.0903926	0.5	0.146062
8.69	2.88553	2.83472	0.765741	0.500048	0.0925085	0.5	0.146062
8.71	2.89273	2.84165	0.767579	0.499952	0.091184	0.5	0.146062
8.73	2.89992	2.8486	0.769406	0.500113	0.0921218	0.5	0.146062
8.75	2.9071	2.85557	0.771245	0.500038	0.0912826	0.5	0.146062
8.771	2.91462	2.86289	0.773163	0.499958	0.0915044	0.5	0.116243
8.791	2.92177	2.86988	0.775027	0.500291	0.0983026	0.5	0.116243
8.811	2.92891	2.87689	0.777206	0.5001	0.140848	0.5	0.116243
8.831	2.93638	2.88426	0.780125	0.499917	0.134291	0.5	0.116243
8.852	2.94348	2.89131	0.782804	0.500077	0.133198	0.5	0.116243
8.867	2.95056	2.89837	0.785472	0.500112	0.133944	0.5	0.116243
8.892	2.95798	2.9058	0.788278	0.499894	0.132971	0.5	0.116243
8.913	2.96502	2.9129	0.790943	0.500089	0.133857	0.5	0.116243
8.933	2.97204	2.92002	0.79362	0.499999	0.133767	0.5	0.116243
8.953	2.9794	2.92752	0.796425	0.499902	0.133217	0.5	0.116243
8.975	2.98673	2.93503	0.799227	0.500087	0.133766	0.5	0.0496751
8.994	2.99369	2.94221	0.801885	0.499946	0.131632	0.5	0.0496751
9.013	3.00098	2.94976	0.804351	0.499944	0.098468	0.5	0.0496751
9.035	3.00791	2.95697	0.806364	0.500066	0.1033	0.5	0.0496751
9.053	3.01517	2.96456	0.808545	0.499958	0.104444	0.5	0.0496751
9.078	3.02241	2.97216	0.81073	0.49995	0.103704	0.5	0.0496751
9.098	3.0293	2.97942	0.812806	0.500083	0.103853	0.5	0.0496751
9.118	3.03616	2.98669	0.814883	0.499989	0.10388	0.5	0.0496751
9.138	3.04336	2.99433	0.817062	0.49993	0.103698	0.5	0.0496751
9.158	3.0502	3.00163	0.81914	0.500097	0.104043	0.5	0.0496751
9.177	3.05702	3.00895	0.821218	0.50001	0.103789	0.5	-0.0865519
9.2	3.06416	3.01664	0.823339	0.499881	0.0989174	0.5	-0.0865519
9.221	3.07129	3.02434	0.824486	0.500116	0.0273376	0.5	-0.0865519
9.24	3.07808	3.03169	0.825139	0.500035	0.0354753	0.5	-0.0865519
9.262	3.0852	3.0394	0.825921	0.499933	0.0381358	0.5	-0.0865519
9.282	3.09198	3.04676	0.826673	0.500063	0.037414	0.5	-0.0865519
9.301	3.09875	3.05412	0.827423	0.500036	0.0374999	0.5	-0.0865519
9.321	3.10585	3.06185	0.828202	0.499936	0.0369462	0.5	-0.0865519
9.342	3.11261	3.06922	0.828941	0.500041	0.0369617	0.5	-0.0865519
9.364	3.1197	3.07696	0.829733	0.500028	0.0379461	0.5	-0.0865519
9.384	3.12679	3.08471	0.830514	0.499956	0.0369949	0.5	-0.129882
9.406	3.13387	3.09246	0.830739	0.499963	0.00632716	0.5	-0.129882
9.421	3.1413	3.10058	0.828311	0.500078	-0.121995	0.5	-0.129882
9.449	3.1484	3.10831	0.826089	0.499966	-0.0968962	0.5	-0.129882
9.47	3.15553	3.11602	0.82405	0.499989	-0.0990082	0.5	-0.129882
9.49	3.16233	3.12335	0.822071	0.49995	-0.0987598	0.5	-0.129882
9.511	3.16948	3.13104	0.819996	0.500035	-0.0991136	0.5	-0.129882
9.531	3.17631	3.13834	0.818013	0.49996	-0.0990716	0.5	-0.129882
9.552	3.1835	3.146	0.815935	0.500076	-0.0985907	0.5	-0.129882
9.569	3.19036	3.15328	0.813962	0.500063	-0.0987882	0.5	-0.129882
9.593	3.19757	3.1609	0.811869	0.499873	-0.102487	0.5	-0.0965703
9.613	3.20481	3.16851	0.80944	0.500092	-0.148659	0.5	-0.0965703
9.633	3.21172	3.17574	0.806499	0.500111	-0.143311	0.5	-0.0965703
9.653	3.21969	3.18403	0.803218	0.499925	-0.141598	0.5	-0.0965703
9.673	3.22734	3.19194	0.800095	0.500153	-0.142324	0.5	-0.0965703
9.7	3.23466	3.19946	0.797107	0.499922	-0.142259	0.5	-0.0965703
9.72	3.24201	3.20696	0.794121	0.499994	-0.142161	0.5	-0.0965703
9.74	3.24903	3.21408	0.791276	0.50013	-0.142293	0.5	-0.0965703
9.761	3.25607	3.22119	0.788431	0.500011	-0.142251	0.5	-0.0965703
9.781	3.26348	3.22862	0.785444	0.499937	-0.142229	0.5	-0.0231322
9.801	3.27056	3.23568	0.78278	0.50013	-0.127137	0.5	-0.0231322
9.822	3.27766	3.24273	0.780523	0.499938	-0.103345	0.5	-0.0231322
9.843	3.28513	3.25011	0.778276	0.499907	-0.109232	0.5	-0.0231322
9.864	3.29261	3.25747	0.77598	0.500065	-0.109385	0.5	-0.0231322
9.884	3.29976	3.26447	0.773803	0.500055	-0.108618	0.5	-0.0231322
9.905	3.30727	3.2718	0.771516	0.499944	-0.109013	0.5	-0.0231322
9.925	3.31445	3.27876	0.769334	0.499999	-0.109165	0.5	-0.0231322
9.945	3.32164	3.28571	0.767159	0.500074	-0.108559	0.5	-0.0231322
9.964	3.32921	3.29299	0.764874	0.499962	-0.108922	0.5	-0.0231322
9.987	3.33679	3.30026	0.76259	0.500026	-0.108689	0.5	0.122139
10.006	3.34403	3.30716	0.760858	0.50003	-0.0810787	0.5	0.122139
10.028	3.35164	3.31439	0.760149	0.5	-0.0226575	0.5	0.122139
10.049	3.35925	3.32163	0.759434	0.500007	-0.0358995	0.5	0.122139
10.069	3.3665	3.32851	0.758708	0.499985	-0.0363542	0.5	0.122139
10.089	3.37413	3.33573	0.757973	0.500004	-0.0348696	0.5	0.122139
10.108	3.38139	3.3426	0.757259	0.500007	-0.0357666	0.5	0.122139
10.13	3.38902	3.34981	0.756504	0.499969	-0.0359571	0.5	0.122139
10.149	3.3963	3.35667	0.755801	0.500068	-0.0351238	0.5	0.122139
10.171	3.40358	3.36353	0.755096	0.499996	-0.0352551	0.5	0.122139
10.191	3.41123	3.37072	0.754408	0.500098	0.0308394	0.5	0.165534
10.211	3.41851	3.37758	0.755024	0.50001	0.0308394	0.5	0.165534
10.232	3.42615	3.38478	0.757805	0.500024	0.108397	0.5	0.165534
10.252	3.43341	3.39166	0.759973	0.499914	0.108183	0.5	0.165534
10.274	3.44101	3.3989	0.762252	0.500052	0.110435	0.5	0.165534
10.294	3.44823	3.40582	0.764459	0.500078	0.110032	0.5	0.165534
10.315	3.4558	3.41309	0.766768	0.499897	0.109705	0.5	0.165534
10.336	3.46336	3.42039	0.769073	0.500099	0.109891	0.5	0.165534
10.355	3.47054	3.42735	0.771271	0.499991	0.109892	0.5	0.128421
10.377	3.47806	3.43468	0.773578	0.499908	0.109738	0.5	0.128421
10.397	3.4852	3.44167	0.775895	0.500107	0.130167	0.5	0.128421
10.416	3.49233	3.44868	0.77868	0.500015	0.160351	0.5	0.128421
10.438	3.4998	3.45607	0.781995	0.499907	0.152879	0.5	0.128421
10.458	3.50688	3.46313	0.785051	0.500056	0.152657	0.5	0.128421
10.478	3.51394	3.47021	0.788108	0.500102	0.153215	0.5	0.128421
10.499	3.52134	3.47766	0.791324	0.499874	0.15313	0.5	0.128421
10.52	3.52871	3.48514	0.79454	0.500105	0.15315	0.5	0.128421
10.539	3.5357	3.49229	0.797602	0.499961	0.153005	0.5	0.128421
10.56	3.54302	3.49981	0.800815	0.499921	0.15301	0.5	0.0504572
10.582	3.55032	3.50736	0.804031	0.500128	0.153194	0.5	0.0504572
10.602	3.55759	3.51493	0.807054	0.499869	0.13558	0.5	0.0504572
10.623	3.56485	3.52253	0.80959	0.49999	0.109692	0.5	0.0504572
10.643	3.57174	3.52977	0.811868	0.500052	0.116651	0.5	0.0504572
10.663	3.57861	3.53704	0.814195	0.499944	0.116182	0.5	0.0504572
10.685	3.58581	3.54468	0.816629	0.499961	0.115684	0.5	0.0504572
10.705	3.59265	3.55198	0.818956	0.500065	0.116649	0.5	0.0504572
10.725	3.59947	3.55929	0.821279	0.499963	0.115933	0.5	0.0504572
10.745	3.60661	3.56698	0.823708	0.499949	0.11557	0.5	0.0504572
10.767	3.61374	3.5747	0.826149	0.500031	0.116485	0.5	0.0504572
10.788	3.62085	3.58242	0.828592	0.499975	0.116253	0.5	-0.106622
10.809	3.62794	3.59017	0.830261	0.500032	0.073349	0.5	-0.106622
10.829	3.63468	3.59755	0.830863	0.500004	0.0253108	0.5	-0.106622
10.85	3.64176	3.60531	0.831663	0.499965	0.0394308	0.5	-0.106622
10.87	3.64849	3.6127	0.832432	0.50003	0.0384257	0.5	-0.106622
10.891	3.65556	3.62047	0.833227	0.499969	0.0378197	0.5	-0.106622
10.911	3.66228	3.62787	0.833998	0.499995	0.038525	0.5	-0.106622
10.932	3.66933	3.63565	0.834793	0.500026	0.0374739	0.5	-0.106622
10.953	3.67638	3.64344	0.835582	0.499972	0.0384288	0.5	-0.106622
10.973	3.68308	3.65086	0.83635	0.500044	0.0379285	0.5	-0.15509
10.991	3.68978	3.65828	0.837109	0.500513	0.0379285	0.5	-0.15509
11.014	3.69682	3.66607	0.835752	0.499986	-0.145317	0.5	-0.15509
11.034	3.70353	3.67348	0.832901	0.500131	-0.117354	0.5	-0.15509
11.055	3.7106	3.68124	0.830436	0.499934	-0.117646	0.5	-0.15509
11.076	3.7177	3.68899	0.827959	0.499965	-0.119369	0.5	-0.15509
11.096	3.72447	3.69634	0.825572	0.500065	-0.119152	0.5	-0.15509
11.116	3.73126	3.70369	0.82319	0.499991	-0.118891	0.5	-0.15509
11.137	3.73841	3.71138	0.820693	0.499904	-0.118988	0.5	-0.15509
11.157	3.74523	3.71869	0.818313	0.500017	-0.11897	0.5	-0.15509
11.177	3.75207	3.72598	0.815934	0.499946	-0.118998	0.5	-0.115245
11.194	3.75928	3.73362	0.81336	0.499879	-0.133941	0.5	-0.115245
11.219	3.7665	3.74124	0.810255	0.500035	-0.175764	0.5	-0.115245
11.239	3.77341	3.74847	0.806795	0.500023	-0.167751	0.5	-0.115245
11.259	3.78034	3.75568	0.80345	0.499959	-0.166401	0.5	-0.115245
11.28	3.78764	3.76322	0.799949	0.499968	-0.167251	0.5	-0.115245
11.3	3.79462	3.77039	0.796601	0.500098	-0.167519	0.5	-0.115245
11.32	3.80162	3.77753	0.79325	0.500067	-0.167603	0.5	-0.115245
11.341	3.809	3.785	0.789733	0.499932	-0.167353	0.5	-0.115245
11.36	3.81605	3.79209	0.786387	0.500084	-0.167259	0.5	-0.0367052
11.38	3.82313	3.79915	0.783039	0.500009	-0.167566	0.5	-0.0367052
11.401	3.83023	3.8062	0.779882	0.50001	-0.145902	0.5	-0.0367052
11.422	3.8377	3.81357	0.77707	0.500004	-0.120784	0.5	-0.0367052
11.443	3.8452	3.82092	0.774454	0.500009	-0.127946	0.5	-0.0367052
11.463	3.85235	3.82791	0.771892	0.499958	-0.128304	0.5	-0.0367052
11.484	3.85989	3.83522	0.769208	0.499997	-0.127414	0.5	-0.0367052
11.503	3.86708	3.84217	0.766662	0.499982	-0.127202	0.5	-0.0367052
11.524	3.87429	3.8491	0.764109	0.500019	-0.127929	0.5	-0.0367052
11.545	3.88188	3.85635	0.761426	0.500042	-0.127712	0.5	-0.0367052
11.566	3.88949	3.86359	0.758748	0.499943	-0.127375	0.5	-0.0367052
11.586	3.89676	3.87046	0.756197	0.500032	-0.127695	0.5	0.120374
11.606	3.90404	3.87731	0.75433	0.500117	-0.0748033	0.5	0.120374
11.627	3.91169	3.8845	0.753287	0.499911	-0.0371562	0.5	0.120374
11.648	3.91936	3.89168	0.752312	0.500024	-0.0501223	0.5	0.120374
11.668	3.92666	3.89851	0.751311	0.500098	-0.0500434	0.5	0.120374
11.689	3.93434	3.90567	0.75028	0.499892	-0.0487975	0.5	0.120374
11.71	3.94202	3.91283	0.749253	0.500024	-0.0489022	0.5	0.120374
11.73	3.94935	3.91964	0.748271	0.500096	-0.0491576	0.5	0.120374
11.751	3.95704	3.92678	0.747241	0.499891	-0.049024	0.5	0.120374
11.772	3.96475	3.93391	0.74621	0.499992	-0.0490897	0.5	0.1757
11.792	3.9721	3.94069	0.745228	0.49967	-0.0491073	0.5	0.1757
11.812	3.97944	3.94748	0.746242	0.499912	0.055958	0.5	0.1757
11.833	3.98714	3.95462	0.748939	0.499942	0.132035	0.5	0.1757
11.852	3.99446	3.96143	0.751045	0.500177	0.105327	0.5	0.1757
11.873	4.00177	3.96826	0.753175	0.499928	0.10651	0.5	0.1757
11.893	4.00942	3.97545	0.755452	0.499943	0.108415	0.5	0.1757
11.914	4.01669	3.98232	0.757609	0.500136	0.107645	0.5	0.1757
11.934	4.02395	3.9892	0.759763	0.499985	0.108294	0.5	0.1757
11.955	4.03155	3.99644	0.762036	0.499926	0.107801	0.5	0.1757
11.975	4.03878	4.00335	0.764192	0.500117	0.107613	0.5	0.144023
11.994	4.04599	4.01027	0.766379	0.500339	0.142622	0.5	0.144023
12.015	4.05355	4.01757	0.769431	0.499931	0.171185	0.5	0.144023
12.036	4.06108	4.02489	0.77299	0.500083	0.16206	0.5	0.144023
12.057	4.06822	4.03188	0.776237	0.499954	0.163483	0.5	0.144023
12.077	4.07677	4.0403	0.780158	0.50011	0.163085	0.5	0.144023
12.102	4.08422	4.0477	0.78358	0.500088	0.162717	0.5	0.144023
12.122	4.09129	4.05477	0.786844	0.499972	0.164041	0.5	0.144023
12.143	4.0987	4.06222	0.79028	0.499984	0.162934	0.5	0.144023
12.164	4.10607	4.06969	0.793699	0.500125	0.162636	0.5	0.144023
12.185	4.11342	4.07719	0.797126	0.499991	0.163866	0.5	0.0654833
12.206	4.12075	4.08471	0.800276	0.499975	0.137341	0.5	0.0654833
12.226	4.1277	4.09189	0.802908	0.500001	0.126894	0.5	0.0654833
12.245	4.13464	4.0991	0.80551	0.500014	0.132727	0.5	0.0654833
12.267	4.1419	4.10668	0.808285	0.499944	0.131637	0.5	0.0654833
12.287	4.1488	4.11392	0.810908	0.500119	0.130858	0.5	0.0654833
12.307	4.15568	4.12118	0.813538	0.50008	0.131904	0.5	0.0654833
12.328	4.16289	4.12882	0.816309	0.499923	0.131962	0.5	0.0654833
12.348	4.16973	4.13611	0.818936	0.500101	0.130936	0.5	0.0654833
12.365	4.17655	4.14342	0.821565	0.500074	0.131766	0.5	0.0654833
12.389	4.18369	4.15112	0.824335	0.499869	0.131961	0.5	-0.0915963
12.41	4.19081	4.15884	0.826142	0.500123	0.0676806	0.5	-0.0915963
12.429	4.19758	4.16619	0.82716	0.499989	0.0437222	0.5	-0.0915963
12.45	4.20469	4.17392	0.828244	0.49991	0.0548153	0.5	-0.0915963
12.47	4.21144	4.1813	0.829321	0.500091	0.0535221	0.5	-0.0915963
12.49	4.2182	4.18867	0.830383	0.500065	0.0529123	0.5	-0.0915963
12.511	4.22527	4.19643	0.831498	0.499891	0.0531474	0.5	-0.0915963
12.532	4.23201	4.20382	0.832561	0.500077	0.0532008	0.5	-0.0915963
12.551	4.23873	4.21122	0.833622	0.500095	0.0530073	0.5	-0.0915963
12.572	4.24579	4.219	0.834738	0.499881	0.0531306	0.5	-0.146316
12.593	4.25283	4.22678	0.835853	0.499984	0.0530999	0.5	-0.146316
12.614	4.25988	4.23457	0.834725	0.500003	-0.0649374	0.5	-0.146316
12.629	4.2666	4.24197	0.832344	0.49992	-0.125083	0.5	-0.146316
12.656	4.27367	4.24973	0.8302	0.50004	-0.100942	0.5	-0.146316
12.676	4.28043	4.25711	0.828133	0.500085	-0.103449	0.5	-0.146316
12.695	4.2872	4.26447	0.826055	0.49992	-0.103904	0.5	-0.146316
12.717	4.29432	4.27218	0.823869	0.500028	-0.104151	0.5	-0.146316
12.737	4.30112	4.27951	0.821787	0.500055	-0.103652	0.5	-0.146316
12.757	4.30794	4.28683	0.819713	0.499986	-0.103836	0.5	-0.146316
12.778	4.31511	4.29449	0.817532	0.499981	-0.104213	0.5	-0.146316
12.799	4.3223	4.30215	0.815294	0.499969	-0.154045	0.5	-0.113556
12.817	4.32917	4.30941	0.812203	0.499958	-0.164327	0.5	-0.113556
12.839	4.33641	4.31702	0.808765	0.500011	-0.157701	0.5	-0.113556
12.86	4.34367	4.32461	0.805452	0.499963	-0.158622	0.5	-0.113556
12.882	4.35095	4.33217	0.802121	0.499969	-0.158509	0.5	-0.113556
12.901	4.35792	4.33935	0.79895	0.500011	-0.158664	0.5	-0.113556
12.922	4.36525	4.34686	0.795617	0.499939	-0.159006	0.5	-0.113556
12.943	4.37226	4.35399	0.792439	0.500025	-0.158538	0.5	-0.113556
12.964	4.37965	4.36146	0.78911	0.500052	-0.158511	0.5	-0.0356997
12.984	4.3867	4.36854	0.785937	0.499945	-0.15891	0.5	-0.0356997
13.005	4.39413	4.37596	0.7828	0.500035	-0.130311	0.5	-0.0356997
13.025	4.40123	4.383	0.780244	0.500037	-0.121956	0.5	-0.0356997
13.046	4.4087	4.39038	0.777651	0.499888	-0.126595	0.5	-0.0356997
13.065	4.41584	4.39739	0.775121	0.499976	-0.126268	0.5	-0.0356997
13.082	4.42299	4.40438	0.772599	0.500134	-0.125795	0.5	-0.0356997
13.106	4.43016	4.41135	0.770083	0.499993	-0.125903	0.5	-0.0356997
13.126	4.4377	4.41865	0.767439	0.499927	-0.12585	0.5	-0.0356997
13.144	4.44491	4.42558	0.764922	0.500087	-0.125869	0.5	-0.0356997
13.167	4.45213	4.4325	0.762404	0.500008	-0.125964	0.5	0.12138
13.183	4.45973	4.43974	0.759761	0.499922	-0.125744	0.5	0.12138
13.208	4.46699	4.44662	0.757829	0.500042	-0.0424438	0.5	0.12138
13.228	4.47426	4.45349	0.756974	0.500043	-0.0432312	0.5	0.12138
13.248	4.48189	4.4607	0.756013	0.499953	-0.0499173	0.5	0.12138
13.269	4.48917	4.46756	0.755033	0.499958	-0.0475826	0.5	0.12138
13.29	4.49682	4.47475	0.75403	0.500075	-0.0480889	0.5	0.12138
13.308	4.50558	4.48296	0.752873	0.499958	-0.0483043	0.5	0.12138
13.334	4.51288	4.48979	0.751914	0.500007	-0.0477016	0.5	0.12138
13.354	4.52018	4.49662	0.750955	0.500031	-0.0481178	0.5	0.12138
13.374	4.52786	4.50378	0.749941	0.499976	-0.048365	0.5	0.12138
13.394	4.53518	4.51059	0.74898	0.499585	-0.0479184	0.5	0.173708
13.413	4.54251	4.51741	0.75033	0.499956	0.116968	0.5	0.173708
13.436	4.55018	4.52458	0.752867	0.499958	0.12275	0.5	0.173708
13.455	4.55747	4.53142	0.755083	0.500064	0.10566	0.5	0.173708
13.477	4.56511	4.53863	0.75736	0.499941	0.109511	0.5	0.173708
13.498	4.57273	4.54585	0.759648	0.500019	0.108775	0.5	0.173708
13.518	4.57997	4.55274	0.761828	0.499949	0.109075	0.5	0.173708
13.539	4.58756	4.56	0.764123	0.500002	0.109321	0.5	0.173708
13.559	4.59477	4.56692	0.7663	0.50005	0.108792	0.5	0.173708
13.579	4.60197	4.57387	0.768479	0.499932	0.108972	0.5	0.173708
13.599	4.60951	4.58117	0.770773	0.500019	0.109331	0.5	0.137377
13.62	4.61668	4.58815	0.774001	0.500072	0.167169	0.5	0.137377
13.641	4.62417	4.5955	0.777451	0.499897	0.164008	0.5	0.137377
13.661	4.63164	4.60288	0.780824	0.500013	0.160441	0.5	0.137377
13.682	4.63874	4.60993	0.784054	0.500133	0.161462	0.5	0.137377
13.703	4.64616	4.61736	0.787428	0.499864	0.161453	0.5	0.137377
13.724	4.65356	4.62481	0.790818	0.500039	0.161337	0.5	0.137377
13.743	4.66268	4.63407	0.795009	0.499899	0.160752	0.5	0.137377
13.77	4.66967	4.64122	0.798228	0.500024	0.16136	0.5	0.0588371
13.783	4.67664	4.64839	0.801456	0.500077	0.161405	0.5	0.0588371
13.811	4.68393	4.65594	0.804482	0.499883	0.120989	0.5	0.0588371
13.831	4.69086	4.66316	0.806911	0.500074	0.122234	0.5	0.0588371
13.85	4.69777	4.67039	0.809383	0.500165	0.125613	0.5	0.0588371
13.871	4.705	4.67799	0.812014	0.499869	0.124808	0.5	0.0588371
13.892	4.71188	4.68526	0.814514	0.50003	0.125265	0.5	0.0588371
13.912	4.71873	4.69254	0.817015	0.500082	0.124803	0.5	0.0588371
13.933	4.72591	4.70021	0.819635	0.499873	0.124691	0.5	0.0588371
13.954	4.73306	4.70789	0.822262	0.500041	0.125461	0.5	0.0588371
13.974	4.73986	4.71522	0.824764	0.500055	0.124801	0.5	-0.0982425
13.994	4.74698	4.72294	0.827382	0.499869	0.124584	0.5	-0.0982425
14.014	4.75408	4.73068	0.828947	0.500075	0.036991	0.5	-0.0982425
14.036	4.76083	4.73806	0.829765	0.500013	0.0429638	0.5	-0.0982425
14.057	4.76791	4.7458	0.830732	0.49996	0.0476447	0.5	-0.0982425
14.077	4.77533	4.75393	0.831762	0.500038	0.0465	0.5	-0.0982425
14.098	4.78206	4.76133	0.832693	0.500017	0.046575	0.5	-0.0982425
14.12	4.78912	4.7691	0.833664	0.49999	0.0461324	0.5	-0.0982425
14.137	4.79584	4.7765	0.834593	0.500038	0.0464922	0.5	-0.0982425
14.161	4.80289	4.78429	0.835579	0.500016	0.0470563	0.5	-0.0982425
14.181	4.80959	4.79171	0.836504	0.500006	0.046182	0.5	-0.151001
14.202	4.81662	4.7995	0.837468	0.499908	0.0458537	0.5	-0.151001
14.223	4.82366	4.8073	0.834919	0.500093	-0.129745	0.5	-0.151001
14.243	4.83038	4.8147	0.832567	0.500028	-0.11756	0.5	-0.151001
14.264	4.83745	4.82246	0.830302	0.499947	-0.110658	0.5	-0.151001
14.285	4.84455	4.8302	0.827978	0.500068	-0.11058	0.5	-0.151001
14.305	4.85132	4.83756	0.825766	0.500084	-0.110886	0.5	-0.151001
14.326	4.85845	4.84527	0.823438	0.499893	-0.110522	0.5	-0.151001
14.347	4.86559	4.85297	0.821117	0.500052	-0.110547	0.5	-0.151001
14.367	4.87241	4.86028	0.818906	0.500113	-0.110493	0.5	-0.151001
14.388	4.87959	4.86794	0.816585	0.49987	-0.110643	0.5	-0.115936
14.409	4.88679	4.87558	0.813967	0.500018	-0.169682	0.5	-0.115936
14.429	4.89367	4.88284	0.810593	0.5002	-0.165686	0.5	-0.115936
14.449	4.90092	4.89044	0.807134	0.499876	-0.162298	0.5	-0.115936
14.47	4.90819	4.89801	0.803718	0.500021	-0.163367	0.5	-0.115936
14.491	4.91514	4.9052	0.80045	0.500031	-0.163498	0.5	-0.115936
14.51	4.92212	4.91237	0.79718	0.499961	-0.163442	0.5	-0.115936
14.532	4.92947	4.91987	0.793752	0.499965	-0.162999	0.5	-0.115936
14.552	4.93649	4.92698	0.790488	0.5001	-0.16339	0.5	-0.115936
14.572	4.94353	4.93408	0.787219	0.500066	-0.163544	0.5	-0.0373964
14.593	4.95096	4.94151	0.783842	0.499949	-0.152181	0.5	-0.0373964
14.613	4.95805	4.94856	0.780976	0.500044	-0.122538	0.5	-0.0373964
14.633	4.96516	4.95559	0.778492	0.500027	-0.128118	0.5	-0.0373964
14.652	4.97229	4.9626	0.775926	0.49998	-0.128665	0.5	-0.0373964
14.674	4.97979	4.96995	0.773228	0.500019	-0.128053	0.5	-0.0373964
14.694	4.98696	4.97692	0.770664	0.500034	-0.128556	0.5	-0.0373964
