t	x	y	theta	v	omega	v	omega
10.75	5.1775	-0.588589	-0.182326	0.500002	-0.0128918	0.5	0
10.78	5.19225	-0.591311	-0.182758	0.500021	-0.015112	0.5	0
10.81	5.207	-0.594039	-0.183128	0.499997	-0.0122225	0.5	0
10.84	5.22175	-0.596772	-0.183503	0.499993	-0.0126574	0.5	0
10.87	5.2365	-0.599511	-0.183892	0.500006	-0.0130867	0.5	0
10.9	5.25124	-0.602256	-0.184283	0.500002	-0.0129939	0.5	0
10.93	5.26599	-0.605007	-0.18467	0.499992	-0.0128191	0.5	0
10.95	5.28073	-0.607763	-0.185056	0.499993	-0.0128835	0.5	0
10.99	5.29548	-0.610525	-0.185442	0.499993	-0.0129347	0.5	0
11.02	5.31022	-0.613292	-0.185828	0.500006	-0.0128447	0.5	0
11.05	5.32496	-0.616066	-0.186217	0.500003	-0.0128706	0.5	0
11.08	5.3397	-0.618845	-0.186606	0.499993	-0.0129997	0.5	0
11.11	5.35444	-0.62163	-0.186993	0.499993	-0.0129918	0.5	0
11.14	5.36918	-0.62442	-0.18738	0.500007	-0.0128625	0.5	0
11.17	5.38392	-0.627216	-0.187769	0.500003	-0.0128744	0.5	0
11.2	5.39865	-0.630018	-0.188194	0.500019	-0.0147986	0.5	0
11.23	5.41339	-0.632826	-0.188567	0.499996	-0.0124559	0.5	0
11.26	5.42812	-0.63564	-0.188949	0.499993	-0.0128807	0.5	0
11.29	5.44285	-0.638459	-0.189341	0.500008	-0.0131284	0.5	0
11.32	5.45759	-0.641284	-0.189733	0.500004	-0.0130051	0.5	0
11.35	5.47232	-0.644115	-0.190121	0.499994	-0.0128695	0.5	0
11.38	5.48704	-0.646952	-0.190509	0.499993	-0.0129454	0.5	0
11.41	5.50177	-0.649794	-0.190896	0.499993	-0.0129814	0.5	0
11.44	5.5165	-0.652642	-0.191284	0.500007	-0.0128776	0.5	0
11.47	5.53123	-0.655496	-0.191673	0.500004	-0.012894	0.5	0
11.5	5.54595	-0.658355	-0.192063	0.499994	-0.0130194	0.5	0
11.53	5.56068	-0.66122	-0.19245	0.499993	-0.0130088	0.5	0
11.56	5.5754	-0.664091	-0.192838	0.500007	-0.012874	0.5	0
11.59	5.59012	-0.666968	-0.193227	0.500003	-0.0128809	0.5	0
11.62	5.60484	-0.66985	-0.193652	0.500019	-0.0148023	0.5	0
11.65	5.61956	-0.672739	-0.194025	0.499996	-0.0124579	0.5	0
11.68	5.63428	-0.675633	-0.194407	0.499993	-0.0128737	0.5	0
11.71	5.64899	-0.678532	-0.194798	0.500008	-0.0130504	0.5	0
11.74	5.66371	-0.681438	-0.195189	0.500004	-0.0130056	0.5	0
11.77	5.67842	-0.684349	-0.195577	0.499994	-0.0128713	0.5	0
11.8	5.69314	-0.687266	-0.195965	0.499993	-0.0129421	0.5	0
11.83	5.70785	-0.690189	-0.196353	0.500039	-0.0129801	0.5	0
11.86	5.72256	-0.693117	-0.196731	0.50001	-0.0124262	0.5	0
11.89	5.73727	-0.696051	-0.197109	0.499987	-0.0129974	0.5	0
11.92	5.75198	-0.69899	-0.197505	0.499994	-0.0133209	0.5	0
11.95	5.76669	-0.701935	-0.1979	0.499993	-0.0130786	0.5	0
11.98	5.7814	-0.704887	-0.198286	0.500005	-0.0127633	0.5	0
12.01	5.7961	-0.707843	-0.19867	0.500001	-0.0127424	0.5	0
12.04	5.81081	-0.710806	-0.199057	0.499991	-0.012971	0.5	0
12.07	5.82551	-0.713774	-0.199445	0.499993	-0.0130183	0.5	0
12.1	5.84021	-0.716747	-0.199832	0.499993	-0.0128503	0.5	0
12.13	5.85491	-0.719727	-0.200217	0.500006	-0.0129082	0.5	0
12.16	5.86961	-0.722712	-0.200604	0.500003	-0.0128649	0.5	0
12.19	5.88431	-0.725703	-0.200991	0.499993	-0.0128791	0.5	0
12.22	5.89901	-0.728699	-0.201379	0.499993	-0.0129392	0.5	0
12.25	5.91371	-0.731701	-0.201766	0.500007	-0.0129434	0.5	0
12.28	5.9284	-0.734709	-0.202155	0.500002	-0.0129996	0.5	0
12.31	5.9431	-0.737723	-0.202538	0.500022	-0.0123935	0.5	0
12.34	5.95779	-0.740742	-0.202909	0.499997	-0.0123747	0.5	0
12.37	5.97248	-0.743767	-0.203286	0.499993	-0.0128965	0.5	0
12.4	5.98717	-0.746797	-0.203674	0.500006	-0.0129687	0.5	0
12.43	6.00186	-0.749833	-0.204066	0.500002	-0.0129185	0.5	0
12.46	6.01655	-0.752875	-0.204454	0.499992	-0.0129708	0.5	0
12.49	6.03124	-0.755922	-0.20484	0.499993	-0.012953	0.5	0
12.52	6.04592	-0.758975	-0.205226	0.500037	-0.0128424	0.5	0
12.55	6.06061	-0.762034	-0.205651	0.500009	-0.0123931	0.5	0
12.58	6.07529	-0.765099	-0.205992	0.499987	-0.0108314	0.5	0
12.61	6.08997	-0.768169	-0.206387	0.499994	-0.0131877	0.5	0
12.64	6.10466	-0.771245	-0.206781	0.499993	-0.0130861	0.5	0
12.67	6.11934	-0.774326	-0.207166	0.500003	-0.0128651	0.5	0
12.7	6.13401	-0.777414	-0.207551	0.5	-0.0128094	0.5	0
12.73	6.14869	-0.780506	-0.207939	0.499989	-0.0129151	0.5	0
12.76	6.16337	-0.783605	-0.208328	0.499993	-0.0129855	0.5	0
12.79	6.17804	-0.786709	-0.208716	0.499993	-0.0129455	0.5	0
12.82	6.19272	-0.789819	-0.209102	0.500005	-0.0128352	0.5	0
12.85	6.20739	-0.792935	-0.20949	0.500002	-0.0128751	0.5	0
12.88	6.22206	-0.796056	-0.209879	0.499993	-0.0130036	0.5	0
12.91	6.23673	-0.799183	-0.210267	0.499993	-0.0130004	0.5	0
12.94	6.2514	-0.802316	-0.210654	0.500029	-0.0128661	0.5	0
12.97	6.26607	-0.805454	-0.21105	0.5	-0.0129627	0.5	0
13	6.28074	-0.808599	-0.21148	0.500022	-0.0150035	0.5	0
13.03	6.2954	-0.811749	-0.211849	0.499997	-0.012211	0.5	0
13.06	6.31007	-0.814905	-0.212225	0.499993	-0.0127321	0.5	0
13.09	6.32473	-0.818066	-0.212617	0.500005	-0.0131651	0.5	0
13.12	6.33939	-0.821233	-0.21301	0.500001	-0.01305	0.5	0
13.15	6.35405	-0.824406	-0.213398	0.499991	-0.0128484	0.5	0
13.18	6.36871	-0.827585	-0.213785	0.499993	-0.0129116	0.5	0
13.21	6.38337	-0.830769	-0.214172	0.500038	-0.0129637	0.5	0
13.24	6.39803	-0.833959	-0.21455	0.500008	-0.0124215	0.5	0
13.27	6.41268	-0.837155	-0.214929	0.499986	-0.0131816	0.5	0
13.3	6.42734	-0.840356	-0.215327	0.499993	-0.0132919	0.5	0
13.33	6.44199	-0.843563	-0.21572	0.499993	-0.0130531	0.5	0
13.36	6.45664	-0.846775	-0.216106	0.500003	-0.012801	0.5	0
13.39	6.47129	-0.849994	-0.216493	0.499999	-0.0128258	0.5	0
13.42	6.48594	-0.853218	-0.216882	0.499989	-0.0130236	0.5	0
13.45	6.50059	-0.856447	-0.21727	0.499993	-0.0130336	0.5	0
13.48	6.51524	-0.859683	-0.217658	0.499993	-0.0128762	0.5	0
13.51	6.52988	-0.862924	-0.218044	0.500005	-0.0129293	0.5	0
13.54	6.54453	-0.86617	-0.218431	0.500003	-0.0128852	0.5	0
13.57	6.55917	-0.869423	-0.218819	0.499993	-0.0128919	0.5	0
13.6	6.57381	-0.872681	-0.219207	0.499993	-0.0129486	0.5	0
13.63	6.58845	-0.875945	-0.219594	0.50003	-0.0129507	0.5	0
13.66	6.60309	-0.879214	-0.219986	0.5	-0.013121	0.5	0
13.69	6.61773	-0.882489	-0.220372	0.500006	-0.0127572	0.5	0
13.72	6.63237	-0.88577	-0.22076	0.499994	-0.012977	0.5	0
13.75	6.647	-0.889056	-0.221149	0.499993	-0.0130968	0.5	0
13.78	6.66164	-0.892348	-0.221539	0.500007	-0.0129667	0.5	0
13.81	6.67627	-0.895646	-0.22193	0.500004	-0.0129198	0.5	0
13.84	6.6909	-0.89895	-0.22232	0.499994	-0.0130342	0.5	0
13.87	6.70553	-0.902259	-0.222726	0.499976	-0.0148313	0.5	0
13.9	6.72016	-0.905575	-0.223124	0.499993	-0.0124689	0.5	0
13.93	6.73479	-0.908896	-0.223502	0.500008	-0.0128934	0.5	0
13.96	6.74941	-0.912222	-0.223892	0.500004	-0.0130491	0.5	0
13.99	6.76404	-0.915554	-0.224285	0.499994	-0.0130179	0.5	0
14.02	6.77866	-0.918892	-0.224675	0.499993	-0.0129872	0.5	0
14.05	6.79329	-0.922236	-0.225062	0.500007	-0.0129493	0.5	0
14.08	6.80791	-0.925586	-0.22545	0.500002	-0.0129072	0.5	0
14.1	6.82253	-0.928941	-0.225839	0.500021	-0.0129778	0.5	0
14.14	6.83715	-0.932301	-0.226211	0.499996	-0.0123969	0.5	0
14.17	6.85176	-0.935668	-0.226588	0.499993	-0.0129053	0.5	0
14.2	6.86638	-0.939039	-0.226976	0.500005	-0.0129687	0.5	0
14.23	6.88099	-0.942417	-0.227368	0.500002	-0.0129203	0.5	0
14.26	6.89561	-0.9458	-0.227757	0.499992	-0.0129704	0.5	0
14.29	6.91022	-0.949188	-0.228142	0.499993	-0.0129548	0.5	0
14.32	6.92483	-0.952583	-0.228529	0.499993	-0.0128367	0.5	0
14.35	6.93944	-0.955983	-0.228917	0.500006	-0.0129386	0.5	0
14.38	6.95405	-0.959389	-0.229304	0.500003	-0.0128921	0.5	0
14.41	6.96866	-0.9628	-0.229692	0.499993	-0.0128771	0.5	0
14.44	6.98326	-0.966217	-0.230079	0.499993	-0.0129379	0.5	0
14.47	6.99787	-0.96964	-0.230466	0.500007	-0.0129452	0.5	0
14.5	7.01247	-0.973068	-0.230854	0.500003	-0.0128968	0.5	0
14.53	7.02707	-0.976502	-0.231261	0.500019	-0.0147983	0.5	0
14.56	7.04167	-0.979942	-0.23166	0.499996	-0.012553	0.5	0
14.59	7.05627	-0.983388	-0.232043	0.499993	-0.0130739	0.5	0
14.62	7.07087	-0.986839	-0.232434	0.500007	-0.0130319	0.5	0
14.65	7.08546	-0.990297	-0.232827	0.500004	-0.0129378	0.5	0
14.68	7.10006	-0.993759	-0.233216	0.499994	-0.0130129	0.5	0
14.71	7.11465	-0.997228	-0.233604	0.499993	-0.0130147	0.5	0
14.74	7.12924	-1.0007	-0.233992	0.499993	-0.0128928	0.5	0
14.77	7.14383	-1.00418	-0.234379	0.500007	-0.012968	0.5	0
14.8	7.15842	-1.00767	-0.234767	0.500005	-0.0129162	0.5	0
14.83	7.17301	-1.01116	-0.235155	0.499994	-0.0129019	0.5	0
14.86	7.1876	-1.01466	-0.235543	0.499993	-0.0129593	0.5	0
14.89	7.20218	-1.01816	-0.235931	0.500008	-0.0129566	0.5	0
14.92	7.21677	-1.02167	-0.236319	0.500003	-0.0128988	0.5	0
14.95	7.23135	-1.02518	-0.2367	0.50002	-0.012283	0.5	0
14.98	7.24593	-1.0287	-0.237074	0.499996	-0.0125522	0.5	0
15.01	7.26051	-1.03222	-0.237457	0.499993	-0.0130714	0.5	0
15.04	7.27509	-1.03575	-0.237849	0.500007	-0.0130486	0.5	0
15.07	7.28967	-1.03929	-0.238242	0.500004	-0.0129343	0.5	0
15.1	7.30424	-1.04283	-0.238631	0.499994	-0.0130086	0.5	0
15.13	7.31882	-1.04638	-0.239018	0.499993	-0.0130119	0.5	0
15.16	7.33339	-1.04993	-0.239406	0.500039	-0.0128896	0.5	0
15.19	7.34796	-1.05349	-0.239832	0.50001	-0.0124103	0.5	0
15.22	7.36253	-1.05706	-0.240167	0.499987	-0.0105512	0.5	0
15.25	7.3771	-1.06063	-0.240562	0.499994	-0.0132814	0.5	0
15.28	7.39167	-1.0642	-0.240958	0.499993	-0.0131532	0.5	0
15.31	7.40624	-1.06778	-0.241344	0.500005	-0.0128013	0.5	0
15.34	7.4208	-1.07137	-0.241726	0.500001	-0.0127201	0.5	0
15.37	7.43536	-1.07496	-0.242112	0.499991	-0.0128689	0.5	0
15.4	7.44993	-1.07856	-0.2425	0.499993	-0.0129599	0.5	0
15.43	7.46449	-1.08216	-0.242887	0.499993	-0.0129267	0.5	0
15.46	7.47905	-1.08577	-0.243272	0.500005	-0.0128119	0.5	0
15.49	7.4936	-1.08939	-0.24366	0.500003	-0.0128502	0.5	0
15.52	7.50816	-1.09301	-0.244049	0.499993	-0.0129916	0.5	0
15.54	7.52271	-1.09664	-0.244436	0.499993	-0.0129912	0.5	0
15.58	7.53727	-1.10027	-0.244823	0.500007	-0.0128596	0.5	0
15.61	7.55182	-1.10391	-0.245211	0.500002	-0.0128626	0.5	0
15.64	7.56637	-1.10755	-0.245641	0.500022	-0.0150692	0.5	0
15.67	7.58092	-1.1112	-0.246011	0.499998	-0.0122053	0.5	0
15.7	7.59547	-1.11485	-0.246386	0.499993	-0.0126495	0.5	0
15.73	7.61002	-1.11851	-0.246775	0.500006	-0.0130828	0.5	0
15.76	7.62456	-1.12218	-0.247165	0.500003	-0.0129924	0.5	0
15.79	7.6391	-1.12585	-0.247553	0.499992	-0.0128212	0.5	0
15.82	7.65365	-1.12953	-0.247939	0.499993	-0.0128842	0.5	0
15.85	7.66819	-1.13321	-0.248325	0.500037	-0.012938	0.5	0
15.88	7.68273	-1.1369	-0.248702	0.500009	-0.0123988	0.5	0
15.91	7.69727	-1.1406	-0.249082	0.499987	-0.01317	0.5	0
15.93	7.7118	-1.14429	-0.249479	0.499993	-0.0132815	0.5	0
15.97	7.72634	-1.148	-0.249871	0.499993	-0.0130454	0.5	0
16	7.74087	-1.15171	-0.250258	0.500003	-0.0127978	0.5	0
16.03	7.7554	-1.15543	-0.250645	0.499999	-0.0128233	0.5	0
16.06	7.76993	-1.15915	-0.251033	0.499989	-0.0130246	0.5	0
16.09	7.78446	-1.16288	-0.251424	0.499993	-0.0130328	0.5	0
16.12	7.79899	-1.16661	-0.251812	0.499993	-0.0128795	0.5	0
16.15	7.81352	-1.17035	-0.252198	0.500005	-0.0129325	0.5	0
16.18	7.82804	-1.1741	-0.252585	0.500003	-0.0128896	0.5	0
16.21	7.84256	-1.17785	-0.252973	0.499993	-0.0128945	0.5	0
16.24	7.85709	-1.1816	-0.253361	0.499993	-0.0129513	0.5	0
16.27	7.87161	-1.18536	-0.253748	0.500029	-0.0129496	0.5	0
16.3	7.88613	-1.18913	-0.25414	0.5	-0.013123	0.5	0
16.33	7.90065	-1.1929	-0.254522	0.500022	-0.0123018	0.5	0
16.36	7.91516	-1.19668	-0.254892	0.499997	-0.0123493	0.5	0
16.39	7.92968	-1.20047	-0.25527	0.499993	-0.0129941	0.5	0
16.42	7.94419	-1.20426	-0.255661	0.500004	-0.0130609	0.5	0
16.45	7.9587	-1.20805	-0.256055	0.500001	-0.0129637	0.5	0
16.48	7.97321	-1.21185	-0.256444	0.499991	-0.0129953	0.5	0
16.51	7.98772	-1.21566	-0.25683	0.499993	-0.0129867	0.5	0
16.54	8.00223	-1.21947	-0.257218	0.499993	-0.0128706	0.5	0
16.57	8.01673	-1.22329	-0.257605	0.500005	-0.0129623	0.5	0
16.6	8.03124	-1.22711	-0.257993	0.500003	-0.0129144	0.5	0
16.63	8.04574	-1.23094	-0.258381	0.499993	-0.0128963	0.5	0
16.66	8.06024	-1.23478	-0.258769	0.499993	-0.0129445	0.5	0
16.69	8.07474	-1.23862	-0.259156	0.500007	-0.0129545	0.5	0
16.72	8.08924	-1.24246	-0.259544	0.500002	-0.0129023	0.5	0
16.75	8.10374	-1.24631	-0.259925	0.500019	-0.0122809	0.5	0
16.78	8.11823	-1.25017	-0.260299	0.499996	-0.0125516	0.5	0
16.81	8.13273	-1.25403	-0.260682	0.499993	-0.0130718	0.5	0
16.84	8.14722	-1.2579	-0.261074	0.500007	-0.013048	0.5	0
16.87	8.16171	-1.26177	-0.261466	0.500004	-0.0129357	0.5	0
16.9	8.1762	-1.26565	-0.261856	0.499994	-0.0130143	0.5	0
16.92	8.19069	-1.26954	-0.262243	0.499993	-0.0130133	0.5	0
16.96	8.20518	-1.27343	-0.262631	0.500039	-0.0128864	0.5	0
16.99	8.21966	-1.27733	-0.263057	0.50001	-0.0124154	0.5	0
17.02	8.23415	-1.28123	-0.263398	0.499988	-0.0108485	0.5	0
17.05	8.24863	-1.28514	-0.263794	0.499995	-0.0132018	0.5	0
17.08	8.26311	-1.28905	-0.264188	0.499993	-0.0130952	0.5	0
17.11	8.27759	-1.29297	-0.264574	0.500004	-0.0128672	0.5	0
17.13	8.29207	-1.29689	-0.264959	0.5	-0.0128098	0.5	0
17.17	8.30654	-1.30082	-0.265347	0.499989	-0.0129148	0.5	0
17.2	8.32102	-1.30476	-0.265736	0.499993	-0.0129825	0.5	0
17.23	8.33549	-1.3087	-0.266123	0.499993	-0.0129444	0.5	0
17.26	8.34996	-1.31264	-0.266509	0.500004	-0.0128344	0.5	0
17.29	8.36443	-1.3166	-0.266898	0.500002	-0.0128735	0.5	0
17.32	8.3789	-1.32056	-0.267287	0.499993	-0.0130068	0.5	0
17.35	8.39337	-1.32452	-0.267674	0.499993	-0.0129997	0.5	0
17.38	8.40783	-1.32849	-0.268061	0.500029	-0.0128632	0.5	0
17.41	8.42229	-1.33246	-0.268458	0.5	-0.0129606	0.5	0
17.44	8.43676	-1.33644	-0.268843	0.500006	-0.0127655	0.5	0
17.47	8.45122	-1.34043	-0.269229	0.499994	-0.0129019	0.5	0
17.5	8.46568	-1.34442	-0.269619	0.499993	-0.0130281	0.5	0
17.53	8.48013	-1.34842	-0.270009	0.500007	-0.0130277	0.5	0
17.56	8.49459	-1.35242	-0.270398	0.500004	-0.0129471	0.5	0
17.59	8.50904	-1.35643	-0.270787	0.499994	-0.0129282	0.5	0
17.62	8.5235	-1.36044	-0.271176	0.499976	-0.0129702	0.5	0
17.65	8.53795	-1.36446	-0.271548	0.499993	-0.0125706	0.5	0
17.67	8.5524	-1.36849	-0.271926	0.500008	-0.0126423	0.5	0
17.71	8.56685	-1.37252	-0.272318	0.500004	-0.0130648	0.5	0
17.74	8.58129	-1.37656	-0.272712	0.499993	-0.0131563	0.5	0
17.77	8.59574	-1.3806	-0.273101	0.499993	-0.0130148	0.5	0
17.8	8.61018	-1.38465	-0.273489	0.500006	-0.0128571	0.5	0
17.83	8.62462	-1.3887	-0.273878	0.500001	-0.0128963	0.5	0
17.86	8.63907	-1.39276	-0.274309	0.500021	-0.0151089	0.5	0
17.89	8.6535	-1.39682	-0.27468	0.499997	-0.012228	0.5	0
17.92	8.66794	-1.40089	-0.275055	0.499993	-0.0126632	0.5	0
17.95	8.68238	-1.40497	-0.275444	0.500006	-0.013082	0.5	0
17.98	8.69681	-1.40905	-0.275835	0.500002	-0.0129955	0.5	0
18.01	8.71124	-1.41314	-0.276222	0.499992	-0.0128193	0.5	0
18.04	8.72567	-1.41723	-0.276608	0.499993	-0.0128833	0.5	0
18.07	8.7401	-1.42133	-0.276994	0.499993	-0.0129349	0.5	0
18.1	8.75453	-1.42543	-0.27738	0.500006	-0.0128421	0.5	0
18.13	8.76896	-1.42954	-0.277769	0.500003	-0.0128701	0.5	0
18.16	8.78338	-1.43366	-0.278157	0.499993	-0.012997	0.5	0
18.19	8.7978	-1.43778	-0.278544	0.499993	-0.0130001	0.5	0
18.22	8.81223	-1.4419	-0.278932	0.500007	-0.0128634	0.5	0
18.25	8.82664	-1.44604	-0.279321	0.500002	-0.0128742	0.5	0
18.28	8.84106	-1.45017	-0.279745	0.500019	-0.0147983	0.5	0
18.31	8.85548	-1.45432	-0.280119	0.499996	-0.0124563	0.5	0
18.34	8.86989	-1.45847	-0.280501	0.499993	-0.012882	0.5	0
18.37	8.88431	-1.46262	-0.280893	0.500008	-0.01313	0.5	0
18.4	8.89872	-1.46678	-0.281284	0.500004	-0.0130027	0.5	0
18.43	8.91313	-1.47095	-0.281672	0.499994	-0.0128717	0.5	0
18.46	8.92754	-1.47512	-0.28206	0.499993	-0.0129442	0.5	0
18.49	8.94194	-1.47929	-0.282448	0.499993	-0.0129768	0.5	0
18.52	8.95635	-1.48348	-0.282835	0.500007	-0.0128803	0.5	0
18.55	8.97075	-1.48766	-0.283225	0.500004	-0.012893	0.5	0
18.58	8.98515	-1.49186	-0.283614	0.499994	-0.0130179	0.5	0
18.61	8.99955	-1.49606	-0.284001	0.499993	-0.0130081	0.5	0
18.64	9.01395	-1.50026	-0.284389	0.500007	-0.0128772	0.5	0
18.67	9.02835	-1.50447	-0.284778	0.500003	-0.0128777	0.5	0
18.7	9.04275	-1.50869	-0.285203	0.50002	-0.0148002	0.5	0
18.73	9.05714	-1.51291	-0.285576	0.499997	-0.0124552	0.45	0
18.76	9.07153	-1.51714	-0.285958	0.499993	-0.0128787	0.45	0
18.79	9.08592	-1.52137	-0.28635	0.500008	-0.0131273	0.4	0
18.82	9.09992	-1.5255	-0.286742	0.459373	-0.0129998	0.4	0
18.85	9.11307	-1.52937	-0.287196	0.460477	-0.0161455	0.4	0
18.88	9.12622	-1.53326	-0.287749	0.449999	-0.0195655	0.4	0
18.91	9.13941	-1.53717	-0.288403	0.455329	-0.0235386	0.35	0
18.94	9.15136	-1.54072	-0.289299	0.418772	-0.033043	0.35	0
18.97	9.1632	-1.54424	-0.290469	0.417435	-0.041068	0.35	0
19	9.17501	-1.54778	-0.291774	0.415629	-0.0447357	0.3	0
19.03	9.1859	-1.55106	-0.293176	0.350009	-0.0471811	0.3	0
19.06	9.19653	-1.55427	-0.294586	0.370183	-0.0468893	0.3	0
19.1	9.21044	-1.5585	-0.296349	0.367375	-0.0439232	0.25	0
19.14	9.22281	-1.56229	-0.29801	0.300005	-0.041042	0.25	0
19.18	9.23485	-1.56599	-0.299594	0.300004	-0.0387655	0.2	0
19.22	9.24632	-1.56954	-0.301031	0.250002	-0.0349132	0.2	0
19.27	9.25905	-1.57351	-0.302666	0.269801	-0.0317863	0.2	0
19.32	9.27123	-1.57732	-0.304262	0.221732	-0.0318104	0.15	0
19.38	9.28343	-1.58116	-0.306091	0.218507	-0.0298094	0.1	0
19.44	9.29438	-1.58463	-0.307858	0.17164	-0.028849	0.1	0
19.51	9.30528	-1.5881	-0.309768	0.166661	-0.0266935	0.05	0
19.61	9.31611	-1.59158	-0.311354	0.116522	-0.0176517	1.38778e-17	0
19.71	9.32237	-1.5936	-0.312972	0.0671583	-0.0143245	1.38778e-17	0
19.81	9.32366	-1.59402	-0.31425	0.0163589	-0.01187	1.38778e-17	0
19.92	9.3245	-1.59429	-0.315633	0.00638066	-0.011971	1.38778e-17	0
20.03	9.32472	-1.59436	-0.316634	0.000449947	-0.00619142	1.38778e-17	0
20.13	9.32467	-1.59434	-0.316888	-0.00107629	0.000213795	1.38778e-17	0
20.24	9.32459	-1.59432	-0.31669	-0.000842789	0.00281747	1.38778e-17	0
20.35	9.32455	-1.59431	-0.316421	-0.000315901	0.00197595	1.38778e-17	0
20.46	9.32454	-1.5943	-0.316317	-2.40197e-06	-0.00117023	1.38778e-17	0
20.56	9.32455	-1.5943	-0.316272	-6.6138e-06	-0.000451192	1.38778e-17	0
20.67	9.32455	-1.5943	-0.316315	4.87659e-05	-0.000673527	1.38778e-17	0
20.78	9.32455	-1.5943	-0.31638	2.26942e-05	-0.00053072	1.38778e-17	0
20.88	9.32455	-1.5943	-0.316435	-3.60609e-06	-0.000568143	1.38778e-17	0
20.99	9.32455	-1.5943	-0.316481	-5.87102e-06	-0.000702027	1.38778e-17	0
